"ID"	"R_G"	"C_o"	"R_FVE"	"B_G"	"gene_copies"
"S1155_MG_066_A"	"0.699872753302679"	"0.130177514792899"	"0.946692924822914"	"150"	"0.14792899408284"
"S1156_MG_067_A"	"0.652852853027406"	"0.0930693069306931"	"0.968886404351566"	"102"	"0.100990099009901"
"S1157_MG_068_A"	"0.614757732681156"	"0.068935427574171"	"0.91269659328292"	"90"	"0.0785340314136126"
"S1158_MG_069_A"	"0.675468832059964"	"0.111706881143878"	"0.86882246657052"	"154"	"0.137622877569258"
"S1159_MG_070_A"	"0.725162889792051"	"0.169506726457399"	"0.788170564329481"	"270"	"0.242152466367713"
"S1160_MG_071_A"	"0.703110578129888"	"0.134029590948651"	"0.883666002562055"	"189"	"0.164490861618799"
"S1161_MG_072_A"	"0.760044663366767"	"0.194548872180451"	"0.99304805332262"	"232"	"0.218045112781955"
"S1162_MG_073_A"	"0.727260018104153"	"0.1561144839549"	"0.913826324155806"	"216"	"0.18733738074588"
"S1163_MG_074_A"	"0.650408896648524"	"0.0730747611017425"	"1.03698233434459"	"130"	"0.0730747611017425"
"S1164_MG_075_A"	"0.688106971037087"	"0.0936084549572219"	"1.04753433276226"	"186"	"0.0936084549572219"
"S1165_MG_076_A"	"0.696528068178622"	"0.112487100103199"	"0.856098387583204"	"273"	"0.140866873065015"
"S1166_MG_077_A"	"0.649102241520763"	"0.0886274509803922"	"0.888373378998033"	"134"	"0.105098039215686"
"S1167_MG_078_A"	"0.703361680777697"	"0.112866817155756"	"0.9425884171872"	"226"	"0.127539503386005"
"S1168_MG_079_A"	"0.565489803442053"	"0.0370885489105239"	"0.888241312393977"	"92"	"0.0426518312471025"
