"ID"	"R_G"	"C_o"	"R_FVE"	"B_G"	"gene_copies"
"S1133_MG_047_A"	"0.752439485009914"	"0.151436031331593"	"0.85669469884454"	"596"	"0.194516971279373"
"S1134_MG_048_A"	"0.715341063971781"	"0.102672750977836"	"1.0274691922169"	"323"	"0.105280312907432"
"S1138_MG_049_A"	"0.640527872310949"	"0.17914300464636"	"0.471014608932623"	"927"	"0.478575116159009"
"S1139_MG_050_A"	"0.567195770267356"	"0.0374683544303797"	"1.0188511642766"	"74"	"0.0374683544303797"
"S1140_MG_051_A"	"0.64475498591064"	"0.072289156626506"	"0.816364061641559"	"177"	"0.0927187008905186"
"S1141_MG_052_A"	"0.681658839996432"	"0.0970772442588727"	"0.854708523560362"	"231"	"0.120563674321503"
"S1142_MG_053_A"	"0.656925687945223"	"0.078159645232816"	"0.973399775703412"	"151"	"0.0837028824833703"
"S1143_MG_054_A"	"0.699641265799374"	"0.106214689265537"	"1.04353097782381"	"190"	"0.107344632768362"
"S1144_MG_055_A"	"0.623991593412769"	"0.0627198124267292"	"0.946248244095814"	"117"	"0.0685814771395076"
"S1145_MG_056_A"	"0.668078004848971"	"0.0846560846560847"	"1.04292519206139"	"144"	"0.0846560846560847"
"S1146_MG_057_A"	"0.663752209433991"	"0.0834782608695652"	"0.977425029017564"	"154"	"0.0892753623188406"
"S1147_MG_058_A"	"0.742265050990227"	"0.149908592321755"	"1.04921155355027"	"253"	"0.154174283973187"
"S1148_MG_059_A"	"0.665239864272856"	"0.0909642207398423"	"0.865995308654341"	"183"	"0.110976349302608"
"S1149_MG_060_A"	"0.564395523621882"	"0.0408560311284047"	"1.02056711296782"	"63"	"0.0408560311284047"
"S1150_MG_061_A"	"0.611558735276203"	"0.0582010582010582"	"1.02938279343003"	"88"	"0.0582010582010582"
"S1151_MG_062_A"	"0.614338163056118"	"0.063258785942492"	"0.88546836890474"	"116"	"0.0741214057507987"
"S1152_MG_063_A"	"0.65122840461913"	"0.0868465430016863"	"0.972028445017638"	"111"	"0.0935919055649241"
"S1153_MG_064_A"	"0.57127028864505"	"0.051948051948052"	"0.915115894222259"	"63"	"0.0584415584415584"
"S1154_MG_065_A"	"0.675028025773609"	"0.104506232023011"	"1.05316307976511"	"109"	"0.104506232023011"
"S1155_MG_066_A"	"0.72425377834568"	"0.151394422310757"	"1.02770691075374"	"160"	"0.159362549800797"
"S1156_MG_067_A"	"0.581393357000064"	"0.0551181102362205"	"1.02781220947331"	"56"	"0.0551181102362205"
"S1157_MG_068_A"	"0.590724271933102"	"0.0573012939001848"	"1.02892425183458"	"62"	"0.0573012939001848"
"S1158_MG_069_A"	"0.676227129330411"	"0.108610567514677"	"0.988132024602344"	"119"	"0.116438356164384"
"S1159_MG_070_A"	"0.71379799383793"	"0.140318054256314"	"0.975588533383693"	"166"	"0.155285313376988"
"S1160_MG_071_A"	"0.746139147672042"	"0.182067703568161"	"0.941101967652439"	"235"	"0.215004574565416"
"S1161_MG_072_A"	"0.794170930013194"	"0.243949661181026"	"1.07812763829244"	"265"	"0.256534365924492"
"S1162_MG_073_A"	"0.807205686219801"	"0.274725274725275"	"0.989862556074396"	"355"	"0.325091575091575"
"S1163_MG_074_A"	"0.628095324078853"	"0.0656976744186046"	"0.870315538759301"	"135"	"0.0784883720930233"
"S1164_MG_075_A"	"0.660858902209854"	"0.0790305584826133"	"0.977570398312132"	"160"	"0.0842992623814542"
"S1165_MG_076_A"	"0.62180165197579"	"0.0579710144927536"	"1.02926554477178"	"108"	"0.0579710144927536"
"S1166_MG_077_A"	"0.621305847376223"	"0.0699755899104963"	"0.931276578085004"	"96"	"0.0781122864117168"
"S1167_MG_078_A"	"0.728261675469742"	"0.132336018411968"	"1.05477046754714"	"233"	"0.134062140391254"
"S1168_MG_079_A"	"0.608999604463086"	"0.0522205954123963"	"0.940888686193694"	"117"	"0.0571010248901903"
