"ID"	"R_G"	"LOD"
"NC_001538.1"	"0.97808579202194"	"1"
"NC_001555.1"	"0.261824256105864"	"0"
"NC_001576.1"	"0.25649770614854"	"0"
"NC_001583.1"	"0.267356508466517"	"0"
"NC_001596.1"	"0.612485546234358"	"0"
"NC_001604.1"	"0.825853657088401"	"1"
"NC_001607.1"	"0.26365188068833"	"0"
"NC_001609.1"	"0.583691129557563"	"0"
"NC_001611.1"	"0.211433567702406"	"0"
"NC_001623.1"	"0.349614824824462"	"0"
"NC_001625.2"	"0.353000641686243"	"0"
"NC_001629.1"	"0.922031329273074"	"1"
"NC_001650.2"	"0.474870394153692"	"0"
"NC_001659.2"	"0.267256423324197"	"0"
"NC_001664.4"	"0.261748502521406"	"0"
"NC_001691.1"	"0.708008225096452"	"0"
"NC_001697.1"	"0.59491838092731"	"0"
"NC_001699.1"	"0.979123837200074"	"1"
"NC_001706.1"	"0.896298049422996"	"1"
"NC_001716.2"	"0.214842983990156"	"0"
"NC_001720.1"	"0.232506311401133"	"0"
"NC_001731.1"	"0.420024661261903"	"0"
"NC_001734.1"	"0.255557646145776"	"0"
"NC_001746.1"	"0.330022766819065"	"0"
"NC_001782.1"	"0.606804019784999"	"0"
"NC_001786.1"	"0.289660211406076"	"0"
"NC_001798.2"	"0.346732487680473"	"0"
"NC_001800.1"	"0.284982979837429"	"0"
"NC_001806.2"	"0.399786016978515"	"0"
"NC_001812.1"	"0.263554692575257"	"0"
"NC_001825.1"	"0.821572959513405"	"1"
"NC_001826.2"	"0.237162688907524"	"0"
"NC_001835.1"	"0.871351079383536"	"1"
"NC_001844.1"	"0.320194403962809"	"0"
"NC_001847.1"	"0.343841472602233"	"0"
"NC_001867.1"	"0.243660133513143"	"0"
"NC_001875.2"	"0.306256053190739"	"0"
"NC_001884.1"	"0.608970150652924"	"0"
"NC_001901.1"	"0.790366746195325"	"1"
"NC_001909.1"	"0.886499454650173"	"1"
"NC_001931.1"	"0.325955399871273"	"0"
"NC_001958.1"	"0.272465753229717"	"0"
"NC_001962.1"	"0.276978204859686"	"0"
"NC_001973.1"	"0.40337828639287"	"0"
"NC_001978.3"	"0.334361944070208"	"0"
"NC_001984.1"	"0.325018417209656"	"0"
"NC_001987.1"	"0.24437595913655"	"0"
"NC_001993.1"	"0.260172243517532"	"0"
"NC_002014.1"	"0.696261747914194"	"0"
"NC_002042.1"	"0.322357425686967"	"0"
"NC_002072.2"	"0.87443459011399"	"1"
"NC_002161.1"	"0.248595976183772"	"0"
"NC_002166.1"	"0.752583393624695"	"0"
"NC_002167.1"	"0.814358279685475"	"1"
"NC_002169.1"	"0.295874255863588"	"0"
"NC_002185.1"	"0.727954108924804"	"0"
"NC_002188.1"	"0.209905696937767"	"0"
"NC_002199.1"	"0.269490122628707"	"0"
"NC_002214.1"	"0.234606686875698"	"0"
"NC_002229.3"	"0.198356262043633"	"0"
"NC_002361.1"	"0.3147160799263"	"0"
"NC_002371.2"	"0.555692237369509"	"0"
"NC_002484.2"	"0.724551203081911"	"0"
"NC_002512.2"	"0.403647438363931"	"0"
"NC_002520.1"	"0.3024939222398"	"0"
"NC_002531.1"	"0.224029477333517"	"0"
"NC_002532.2"	"0.299821336554636"	"0"
"NC_002577.1"	"0.361289037938547"	"0"
"NC_002593.1"	"0.19982746601575"	"0"
"NC_002641.1"	"0.278201505600594"	"0"
"NC_002642.1"	"0.209139874807606"	"0"
"NC_002654.2"	"0.276436928257123"	"0"
"NC_002657.1"	"0.2638623392083"	"0"
"NC_002666.1"	"0.800884470441912"	"1"
"NC_002667.1"	"0.72934696704996"	"1"
"NC_002668.1"	"0.732882254169218"	"1"
"NC_002669.1"	"0.682226397011868"	"0"
"NC_002670.1"	"0.791768442255171"	"1"
"NC_002671.1"	"0.639508848372124"	"0"
"NC_002686.2"	"0.280871101432327"	"0"
"NC_002687.1"	"0.359333212664624"	"0"
"NC_002702.1"	"0.239100897027489"	"0"
"NC_002703.1"	"0.72879683340177"	"0"
"NC_002730.1"	"0.817163726943353"	"1"
"NC_002747.1"	"0.687520249220204"	"1"
"NC_002794.1"	"0.354323747366648"	"0"
"NC_002796.1"	"0.811664044770675"	"1"
"NC_002816.1"	"0.218777732633331"	"0"
"NC_003038.1"	"0.613753191034318"	"0"
"NC_003045.1"	"0.273935077674468"	"0"
"NC_003083.1"	"0.205239915116138"	"0"
"NC_003084.1"	"0.356026318503838"	"0"
"NC_003085.1"	"0.244121750348218"	"0"
"NC_003092.2"	"0.24816514540661"	"0"
"NC_003094.2"	"0.330344076010988"	"0"
"NC_003157.5"	"0.335805336638584"	"0"
"NC_003158.1"	"0.285791681111293"	"0"
"NC_003214.2"	"0.241546007405235"	"0"
"NC_003216.1"	"0.272233037637172"	"0"
"NC_003224.1"	"0.299485132821123"	"0"
"NC_003225.3"	"0.326461580662745"	"0"
"NC_003266.2"	"0.219479696009157"	"0"
"NC_003278.1"	"0.692508424724424"	"0"
"NC_003287.2"	"0.566463014940371"	"0"
"NC_003288.1"	"0.289671967983275"	"0"
"NC_003298.1"	"0.89908287881497"	"1"
"NC_003300.1"	"0.303042100467937"	"0"
"NC_003309.1"	"0.366464120940361"	"0"
"NC_003313.1"	"0.591388512685702"	"0"
"NC_003315.1"	"0.279047370320518"	"0"
"NC_003324.1"	"0.585191862446276"	"0"
"NC_003345.1"	"0.3621186677131"	"0"
"NC_003347.1"	"0.373098927274844"	"0"
"NC_003356.1"	"0.584324395591296"	"0"
"NC_003387.1"	"0.32154130498111"	"0"
"NC_003389.1"	"0.291373795935698"	"0"
"NC_003391.1"	"0.278005828845403"	"0"
"NC_003401.1"	"0.290929674104794"	"0"
"NC_003444.1"	"0.731830377167819"	"0"
"NC_003445.1"	"0.280501650630228"	"0"
"NC_003460.1"	"0.304519406621083"	"0"
"NC_003461.1"	"0.293444397493256"	"0"
"NC_003462.2"	"0.262317207526985"	"0"
"NC_003477.1"	"0.332474686645668"	"0"
"NC_003482.1"	"0.332062112488315"	"0"
"NC_003494.1"	"0.340022342385909"	"0"
"NC_003519.1"	"0.287534421623342"	"0"
"NC_003521.1"	"0.395212953029226"	"0"
"NC_003524.1"	"0.266095892710084"	"0"
"NC_003529.1"	"0.231985364372937"	"0"
"NC_003535.1"	"0.333995588410116"	"0"
"NC_003537.1"	"0.357693643571191"	"0"
"NC_003607.2"	"0.290551910643922"	"0"
"NC_003610.1"	"0.300517511326296"	"0"
"NC_003616.1"	"0.332865835953896"	"0"
"NC_003626.1"	"0.264956011771172"	"0"
"NC_003651.1"	"0.334663444635644"	"0"
"NC_003663.2"	"0.229938258292566"	"0"
"NC_003669.1"	"0.314039595234018"	"0"
"NC_003709.1"	"0.302747486677861"	"0"
"NC_003714.1"	"0.325291815152878"	"0"
"NC_003752.1"	"0.323704185574433"	"0"
"NC_003763.1"	"0.312658075036646"	"0"
"NC_003771.1"	"0.319932631923207"	"0"
"NC_003788.1"	"0.38924573285513"	"0"
"NC_003790.1"	"0.260379699012295"	"0"
"NC_003795.1"	"0.263907019439437"	"0"
"NC_003824.1"	"0.283976997585522"	"0"
"NC_003832.1"	"0.290142927109978"	"0"
"NC_003837.1"	"0.340844523416691"	"0"
"NC_003843.1"	"0.313940155883423"	"0"
"NC_003876.1"	"0.300224229051314"	"0"
"NC_003877.1"	"0.273774686361988"	"0"
"NC_003930.1"	"0.281172866747937"	"0"
"NC_003988.1"	"0.296332990456069"	"0"
"NC_004062.1"	"0.319767759746258"	"0"
"NC_004065.1"	"0.313032243530426"	"0"
"NC_004066.1"	"0.697749360486864"	"1"
"NC_004067.1"	"0.283282407124821"	"0"
"NC_004105.1"	"0.25935311169221"	"0"
"NC_004112.1"	"0.757385277519234"	"0"
"NC_004122.1"	"0.322626978300781"	"0"
"NC_004156.2"	"0.253827437631309"	"0"
"NC_004161.1"	"0.252365974238013"	"0"
"NC_004166.2"	"0.264980146382889"	"0"
"NC_004189.1"	"0.30542204928357"	"0"
"NC_004198.1"	"0.375477681418696"	"0"
"NC_004290.1"	"0.290193465961106"	"0"
"NC_004292.1"	"0.270394638946016"	"0"
"NC_004302.1"	"0.796167365237689"	"1"
"NC_004305.1"	"0.816200258847502"	"1"
"NC_004313.1"	"0.352598605386833"	"0"
"NC_004322.1"	"0.318366157867526"	"0"
"NC_004333.2"	"0.222354923875287"	"0"
"NC_004348.1"	"0.544786507491098"	"0"
"NC_004367.1"	"0.227254780880539"	"0"
"NC_004462.2"	"0.297914937443819"	"0"
"NC_004466.2"	"0.61922055850714"	"0"
"NC_004629.1"	"0.566676750607482"	"0"
"NC_004654.1"	"0.302636613797671"	"0"
"NC_004664.2"	"0.247999236279184"	"0"
"NC_004665.1"	"0.916527440182774"	"1"
"NC_004667.1"	"0.283101611571651"	"0"
"NC_004680.1"	"0.252208420246835"	"0"
"NC_004682.2"	"0.357191932988275"	"0"
"NC_004683.1"	"0.274731411477048"	"0"
"NC_004684.1"	"0.406663710099013"	"0"
"NC_004685.1"	"0.489895323923159"	"0"
"NC_004686.2"	"0.499527242166455"	"0"
"NC_004687.1"	"0.240470832526626"	"0"
"NC_004688.1"	"0.266100569827214"	"0"
"NC_004689.1"	"0.664636513192372"	"0"
"NC_004690.1"	"0.23825450977133"	"0"
"NC_004724.1"	"0.285458652428503"	"0"
"NC_004735.1"	"0.280952785711696"	"0"
"NC_004745.1"	"0.636102923948106"	"0"
"NC_004746.1"	"0.733236932364196"	"1"
"NC_004752.1"	"0.287781484583515"	"0"
"NC_004775.2"	"0.861379908002719"	"1"
"NC_004777.1"	"0.808359051492197"	"1"
"NC_004778.3"	"0.351943638276609"	"0"
"NC_004807.1"	"0.261734093442566"	"0"
"NC_004812.1"	"0.405853626749487"	"0"
"NC_004813.1"	"0.614355544385683"	"0"
"NC_004827.1"	"0.348047669657348"	"0"
"NC_004831.2"	"0.510877556055638"	"0"
"NC_004902.1"	"0.21518709652258"	"0"
"NC_004913.3"	"0.560316464489305"	"0"
"NC_004914.3"	"0.559656529677216"	"0"
"NC_004927.1"	"0.234851217613653"	"0"
"NC_004928.1"	"0.6551074010251"	"0"
"NC_004995.1"	"0.387537234400394"	"0"
"NC_004996.1"	"0.655044201861288"	"0"
"NC_005038.1"	"0.292566912701846"	"0"
"NC_005039.1"	"0.30489033424676"	"0"
"NC_005066.1"	"0.728483937338051"	"0"
"NC_005068.1"	"0.198217668040695"	"0"
"NC_005069.1"	"0.640353125739777"	"0"
"NC_005083.2"	"0.336417982865606"	"0"
"NC_005091.2"	"0.564391654909429"	"0"
"NC_005131.2"	"0.31940150074183"	"0"
"NC_005132.1"	"0.270985470859989"	"0"
"NC_005135.1"	"0.664152947792371"	"0"
"NC_005178.1"	"0.559143619155417"	"0"
"NC_005210.2"	"0.294045459836986"	"0"
"NC_005220.1"	"0.357722474742483"	"0"
"NC_005221.1"	"0.332671207142892"	"0"
"NC_005259.1"	"0.215215234083796"	"0"
"NC_005260.1"	"0.557380598895895"	"0"
"NC_005261.3"	"0.42213917788083"	"0"
"NC_005262.3"	"0.50998103916937"	"0"
"NC_005263.2"	"0.332341609560559"	"0"
"NC_005264.1"	"0.309421565427916"	"0"
"NC_005282.1"	"0.768419912114633"	"0"
"NC_005284.1"	"0.325801183381469"	"0"
"NC_005294.1"	"0.247393627775305"	"0"
"NC_005309.1"	"0.328659769308907"	"0"
"NC_005336.1"	"0.398214921273185"	"0"
"NC_005337.1"	"0.408193802892827"	"0"
"NC_005340.1"	"0.771857592024217"	"1"
"NC_005342.2"	"0.378269309835035"	"0"
"NC_005344.1"	"0.82418897205041"	"1"
"NC_005345.2"	"0.229997586580355"	"0"
"NC_005348.1"	"0.323543297028434"	"0"
"NC_005355.1"	"0.514988507914634"	"0"
"NC_005357.1"	"0.790286522909996"	"0"
"NC_005361.1"	"0.290188261069437"	"0"
"NC_005790.1"	"0.304168139487155"	"0"
"NC_005822.1"	"0.739108680272756"	"1"
"NC_005830.1"	"0.272274756981589"	"0"
"NC_005832.1"	"0.278104924759204"	"0"
"NC_005833.1"	"0.879541967761083"	"1"
"NC_005841.1"	"0.606633946497636"	"0"
"NC_005856.1"	"0.621859058148723"	"0"
"NC_005857.1"	"0.893810866632393"	"1"
"NC_005859.1"	"0.704196548976154"	"0"
"NC_005879.1"	"0.249133300096812"	"0"
"NC_005880.2"	"0.266903941421647"	"0"
"NC_005881.2"	"0.324301562865416"	"0"
"NC_005882.1"	"0.540734269745285"	"0"
"NC_005884.1"	"0.896188353461232"	"1"
"NC_005885.1"	"0.613432886075553"	"0"
"NC_005886.2"	"0.33976110419792"	"0"
"NC_005887.1"	"0.625919732621529"	"0"
"NC_005888.1"	"0.28737950746583"	"0"
"NC_005893.1"	"0.743944724794286"	"0"
"NC_005896.2"	"0.256285791414519"	"0"
"NC_005898.1"	"0.398788544373182"	"0"
"NC_005902.1"	"0.277489806600806"	"0"
"NC_005905.1"	"0.238228252574181"	"0"
"NC_005906.1"	"0.280958212230559"	"0"
"NC_005946.1"	"0.307282832554895"	"0"
"NC_005948.1"	"0.315403826099001"	"0"
"NC_005965.1"	"0.32455778164951"	"0"
"NC_005982.1"	"0.315103416456835"	"0"
"NC_006003.1"	"0.388737422644561"	"0"
"NC_006144.1"	"0.362424272429309"	"0"
"NC_006146.1"	"0.331064950513221"	"0"
"NC_006148.1"	"0.285579102742746"	"0"
"NC_006150.1"	"0.35262281791295"	"0"
"NC_006151.1"	"0.446179473119942"	"0"
"NC_006262.1"	"0.293911321207179"	"0"
"NC_006268.1"	"0.2469098113045"	"0"
"NC_006273.2"	"0.309508067245864"	"0"
"NC_006276.1"	"0.309359243203668"	"0"
"NC_006356.2"	"0.520781187011675"	"0"
"NC_006383.2"	"0.286510623779245"	"0"
"NC_006428.1"	"0.273608881154551"	"0"
"NC_006494.1"	"0.260033721550268"	"0"
"NC_006548.1"	"0.787242022324904"	"1"
"NC_006549.1"	"0.385150773539451"	"0"
"NC_006552.1"	"0.647394552470495"	"0"
"NC_006553.1"	"0.255199554412607"	"0"
"NC_006560.1"	"0.427215286724724"	"0"
"NC_006563.1"	"0.257219521968212"	"0"
"NC_006565.1"	"0.821841156324455"	"1"
"NC_006579.1"	"0.249569941864055"	"0"
"NC_006623.1"	"0.201341399684289"	"0"
"NC_006633.1"	"0.251063784743012"	"0"
"NC_006637.1"	"0.259353829281095"	"0"
"NC_006638.1"	"0.248976189835572"	"0"
"NC_006639.1"	"0.329383138877445"	"0"
"NC_006643.1"	"0.285049018085977"	"0"
"NC_006646.1"	"0.273143573330728"	"0"
"NC_006658.1"	"0.502585457439341"	"0"
"NC_006660.1"	"0.279684030421225"	"0"
"NC_006820.1"	"0.222202683021313"	"0"
"NC_006879.1"	"0.265388971588655"	"0"
"NC_006882.2"	"0.239305139052241"	"0"
"NC_006883.2"	"0.276172605852574"	"0"
"NC_006884.2"	"0.255649543360735"	"0"
"NC_006936.1"	"0.651507536777458"	"0"
"NC_006938.1"	"0.301253292488817"	"0"
"NC_006940.2"	"0.69828612438653"	"0"
"NC_006949.1"	"0.67560297093517"	"0"
"NC_006955.1"	"0.302830532139103"	"0"
"NC_006960.1"	"0.488048401766535"	"0"
"NC_006966.1"	"0.282930863522257"	"0"
"NC_006998.1"	"0.189057700015283"	"0"
"NC_007017.2"	"0.290148820559687"	"0"
"NC_007019.1"	"0.712379717440606"	"0"
"NC_007021.1"	"0.266155039245707"	"0"
"NC_007022.1"	"0.649331021957571"	"0"
"NC_007023.1"	"0.859333580616565"	"1"
"NC_007024.1"	"0.317113975632611"	"0"
"NC_007039.1"	"0.284029105634121"	"0"
"NC_007044.1"	"0.237929192827489"	"0"
"NC_007046.1"	"0.276074680424363"	"0"
"NC_007047.1"	"0.249271282199054"	"0"
"NC_007050.1"	"0.253127692411624"	"0"
"NC_007052.1"	"0.231512243224371"	"0"
"NC_007056.1"	"0.214778294701946"	"0"
"NC_007057.1"	"0.215552205328357"	"0"
"NC_007061.1"	"0.515855472920434"	"0"
"NC_007145.2"	"0.250484854028729"	"0"
"NC_007151.1"	"0.237768116304433"	"0"
"NC_007338.1"	"0.301514466732876"	"0"
"NC_007346.1"	"0.328897061287902"	"0"
"NC_007409.1"	"0.298357714916702"	"0"
"NC_007451.1"	"0.956910261611145"	"1"
"NC_007456.1"	"0.872192474565535"	"1"
"NC_007497.1"	"0.351146060009957"	"0"
"NC_007501.1"	"0.83539927466422"	"1"
"NC_007522.1"	"0.272801022477147"	"0"
"NC_007538.1"	"0.341338685939606"	"0"
"NC_007543.1"	"0.332677842739723"	"0"
"NC_007581.1"	"0.308088724653022"	"0"
"NC_007603.1"	"0.739977394755155"	"0"
"NC_007605.1"	"0.315795002949331"	"0"
"NC_007610.1"	"0.279642841646181"	"0"
"NC_007611.1"	"0.299567795179936"	"0"
"NC_007623.1"	"0.82920720091145"	"1"
"NC_007637.1"	"0.770536617383362"	"0"
"NC_007642.1"	"0.253537679568004"	"0"
"NC_007646.1"	"0.325896222189759"	"0"
"NC_007647.1"	"0.276532826133506"	"0"
"NC_007653.1"	"0.424249377629586"	"0"
"NC_007670.1"	"0.370790691770002"	"0"
"NC_007710.1"	"0.385397909885339"	"0"
"NC_007767.1"	"0.326344647141273"	"0"
"NC_007804.2"	"0.82118103003127"	"1"
"NC_007805.1"	"0.881644590763608"	"1"
"NC_007806.1"	"0.875955297507438"	"1"
"NC_007807.1"	"0.8178109910842"	"1"
"NC_007808.1"	"0.606215914362489"	"0"
"NC_007809.1"	"0.97014495843973"	"1"
"NC_007810.1"	"0.641856749621496"	"0"
"NC_007825.1"	"0.633900151487609"	"0"
"NC_007856.1"	"0.714853716290923"	"0"
"NC_007902.1"	"0.236137312752383"	"0"
"NC_007918.1"	"0.256585348795241"	"0"
"NC_007921.1"	"0.312015541366953"	"0"
"NC_007967.1"	"0.392698048120718"	"0"
"NC_007985.1"	"0.27284386485424"	"0"
"NC_007987.1"	"0.296810237960723"	"0"
"NC_007993.1"	"0.26286786833002"	"0"
"NC_008007.1"	"0.298946522863087"	"0"
"NC_008017.1"	"0.268470676198369"	"0"
"NC_008030.1"	"0.39386809738979"	"0"
"NC_008035.3"	"0.376103011135926"	"0"
"NC_008152.1"	"0.858862899966975"	"1"
"NC_008168.1"	"0.199203657102135"	"0"
"NC_008169.1"	"0.282600514725123"	"0"
"NC_008187.1"	"0.34576494343041"	"0"
"NC_008194.1"	"0.279497508158544"	"0"
"NC_008195.1"	"0.806673105251971"	"1"
"NC_008197.1"	"0.223191410551856"	"0"
"NC_008198.1"	"0.244534054746564"	"0"
"NC_008199.1"	"0.55115984749072"	"0"
"NC_008200.1"	"0.320912799953083"	"0"
"NC_008202.2"	"0.233274577555608"	"0"
"NC_008203.1"	"0.260887550407098"	"0"
"NC_008204.1"	"0.269990642991641"	"0"
"NC_008206.2"	"0.234202907212415"	"0"
"NC_008207.1"	"0.254917081612599"	"0"
"NC_008208.1"	"0.849535341553706"	"1"
"NC_008210.1"	"0.311661122420949"	"0"
"NC_008211.1"	"0.299780218224387"	"0"
"NC_008251.1"	"0.298766693169696"	"0"
"NC_008291.1"	"0.216382245581682"	"0"
"NC_008293.1"	"0.284968300563586"	"0"
"NC_008297.1"	"0.286202554570291"	"0"
"NC_008348.1"	"0.323456796597718"	"0"
"NC_008361.1"	"0.351459954225939"	"0"
"NC_008363.1"	"0.893907169620659"	"1"
"NC_008364.1"	"0.776911782774267"	"1"
"NC_008370.1"	"0.869084439900481"	"1"
"NC_008371.1"	"0.891556816090366"	"1"
"NC_008376.2"	"0.592159384262633"	"0"
"NC_008464.1"	"0.624583123436146"	"0"
"NC_008515.1"	"0.589345252005429"	"0"
"NC_008516.1"	"0.235297241896899"	"0"
"NC_008518.1"	"0.335046088053689"	"0"
"NC_008520.2"	"0.310672310643438"	"0"
"NC_008521.1"	"0.371898130903807"	"0"
"NC_008562.1"	"0.261377782878283"	"0"
"NC_008583.1"	"0.253754548651507"	"0"
"NC_008584.1"	"0.712164749759597"	"0"
"NC_008586.1"	"0.28573917946376"	"0"
"NC_008603.1"	"0.458119801068941"	"0"
"NC_008604.2"	"0.304950842510876"	"0"
"NC_008695.1"	"0.216167489867119"	"0"
"NC_008720.1"	"0.817504938151102"	"1"
"NC_008721.2"	"0.874332931964781"	"1"
"NC_008722.1"	"0.521087136396214"	"0"
"NC_008723.1"	"0.510978678996938"	"0"
"NC_008724.1"	"0.510440085956131"	"0"
"NC_008725.1"	"0.248616284529787"	"0"
"NC_008878.1"	"0.335964937128479"	"0"
"NC_008907.1"	"0.29878392334171"	"0"
"NC_008920.1"	"0.305555897031566"	"0"
"NC_008986.1"	"0.270048880932741"	"0"
"NC_008988.1"	"0.300658828411066"	"0"
"NC_008993.1"	"0.297628950357496"	"0"
"NC_009011.2"	"0.21763646445212"	"0"
"NC_009015.1"	"0.370247743616669"	"0"
"NC_009016.1"	"0.777606588614996"	"1"
"NC_009019.1"	"0.274577660365161"	"0"
"NC_009127.1"	"0.386458700419788"	"0"
"NC_009231.1"	"0.253374100083496"	"0"
"NC_009232.2"	"0.622143448326067"	"0"
"NC_009233.1"	"0.32237759868698"	"0"
"NC_009235.2"	"0.34407545408886"	"0"
"NC_009236.1"	"0.244042438079437"	"0"
"NC_009237.1"	"0.646783723389829"	"0"
"NC_009240.1"	"0.241474967881411"	"0"
"NC_009333.1"	"0.194560799283518"	"0"
"NC_009334.1"	"0.35462512170073"	"0"
"NC_009447.1"	"0.299817596578054"	"0"
"NC_009514.1"	"0.700520776331524"	"0"
"NC_009531.1"	"0.296551173607504"	"0"
"NC_009540.1"	"0.795076854322122"	"1"
"NC_009541.1"	"0.580489204912289"	"0"
"NC_009542.2"	"0.926449030764593"	"1"
"NC_009552.3"	"0.569684546945803"	"0"
"NC_009554.1"	"0.819380626485904"	"1"
"NC_009603.1"	"0.529720136703892"	"0"
"NC_009604.1"	"0.370516896055218"	"0"
"NC_009643.1"	"0.633571794044066"	"0"
"NC_009737.2"	"0.245105530404337"	"0"
"NC_009759.1"	"0.283844391314738"	"0"
"NC_009760.1"	"0.551927902032108"	"0"
"NC_009799.3"	"0.330545559826177"	"0"
"NC_009803.1"	"0.500441604093844"	"0"
"NC_009804.1"	"0.2390067939673"	"0"
"NC_009812.1"	"0.301934175244078"	"0"
"NC_009814.1"	"0.349365889699639"	"0"
"NC_009816.1"	"0.381807020995718"	"0"
"NC_009817.1"	"0.822703679272641"	"1"
"NC_009818.1"	"0.609135511281157"	"0"
"NC_009819.1"	"0.326647450577625"	"0"
"NC_009820.1"	"0.226310870947421"	"0"
"NC_009821.1"	"0.625167629298385"	"0"
"NC_009823.1"	"0.270657086780501"	"0"
"NC_009824.1"	"0.251527560609377"	"0"
"NC_009827.1"	"0.28771624310656"	"0"
"NC_009877.1"	"0.332957004692359"	"0"
"NC_009898.1"	"0.277378168368835"	"0"
"NC_009899.1"	"0.323686567167746"	"0"
"NC_009904.1"	"0.202113725057385"	"0"
"NC_009935.1"	"0.232808764951261"	"0"
"NC_009936.1"	"0.949301259441669"	"1"
"NC_009990.1"	"0.24365210468881"	"0"
"NC_009993.2"	"0.50560863927009"	"0"
"NC_010105.1"	"0.260279878818131"	"0"
"NC_010106.1"	"0.863020973361037"	"1"
"NC_010116.1"	"0.919279017504249"	"1"
"NC_010152.1"	"0.321291921661294"	"0"
"NC_010154.1"	"0.227287770193711"	"0"
"NC_010179.2"	"0.216848169892091"	"0"
"NC_010191.2"	"0.258334802099846"	"0"
"NC_010226.1"	"0.316404057583096"	"0"
"NC_010237.1"	"0.498265211494155"	"0"
"NC_010240.1"	"0.2767073653084"	"0"
"NC_010275.2"	"0.715194365831511"	"0"
"NC_010277.2"	"0.843329552349848"	"1"
"NC_010306.1"	"0.235652979803827"	"0"
"NC_010324.1"	"0.664723530841869"	"0"
"NC_010325.1"	"0.508899896533811"	"0"
"NC_010326.1"	"0.301347184138574"	"0"
"NC_010329.1"	"0.628449437205743"	"0"
"NC_010342.1"	"0.318342763124546"	"0"
"NC_010345.1"	"0.328336223307889"	"0"
"NC_010353.1"	"0.645551645429038"	"0"
"NC_010355.1"	"0.261125126159375"	"0"
"NC_010356.1"	"0.277030876398983"	"0"
"NC_010363.1"	"0.983146378452374"	"1"
"NC_010429.1"	"0.271424528071232"	"0"
"NC_010490.1"	"0.333078920332536"	"0"
"NC_010495.1"	"0.80985548764844"	"1"
"NC_010560.1"	"0.30464381048226"	"0"
"NC_010576.1"	"0.845418101479979"	"1"
"NC_010583.1"	"0.8470989207745"	"1"
"NC_010646.1"	"0.247495260109988"	"0"
"NC_010671.1"	"0.27775085837129"	"0"
"NC_010758.1"	"0.282419673494262"	"0"
"NC_010807.1"	"0.902589818753201"	"1"
"NC_010808.1"	"0.224108905334169"	"0"
"NC_010811.2"	"0.30525916520278"	"0"
"NC_010812.1"	"0.313690017338056"	"0"
"NC_010817.1"	"0.304532823007586"	"0"
"NC_010821.1"	"0.546413603165168"	"0"
"NC_010834.1"	"0.351529782948381"	"0"
"NC_010945.1"	"0.217742701526195"	"0"
"NC_010954.1"	"0.287625181843111"	"0"
"NC_010956.1"	"0.728503321346899"	"0"
"NC_010984.1"	"0.313583418424651"	"0"
"NC_011019.1"	"0.291864956259748"	"0"
"NC_011022.1"	"0.236364180342739"	"0"
"NC_011023.1"	"0.220475693839645"	"0"
"NC_011038.1"	"0.283606187993076"	"0"
