"ID"	"R_G"	"C_o"	"R_FVE"	"B_G"	"gene_copies"
"S1150_MG_061_A"	"0.645960178531294"	"0.073215375228798"	"1.02066835578264"	"122"	"0.0744356314826113"
"S1151_MG_062_A"	"0.566519422848396"	"0.0441956393635828"	"0.820174156260827"	"94"	"0.0553918680023571"
"S1152_MG_063_A"	"0.650323889907334"	"0.0810606060606061"	"1.04107781156134"	"107"	"0.0810606060606061"
"S1153_MG_064_A"	"0.602066362063588"	"0.0609002647837599"	"1.03075918347625"	"69"	"0.0609002647837599"
"S1154_MG_065_A"	"0.689916217748102"	"0.117854001759015"	"0.919248432456013"	"156"	"0.137203166226913"
"S1155_MG_066_A"	"0.737359920124189"	"0.162337662337662"	"1.03974840264303"	"183"	"0.169758812615955"
"S1156_MG_067_A"	"0.492202585948918"	"0.0304990757855823"	"0.782792401572545"	"43"	"0.0397412199630314"
"S1157_MG_068_A"	"0.563079694082248"	"0.0452640402347024"	"1.022802750399"	"54"	"0.0452640402347024"
"S1158_MG_069_A"	"0.656034971610106"	"0.088034188034188"	"1.04466284546719"	"103"	"0.088034188034188"
"S1159_MG_070_A"	"0.706085016938608"	"0.129059829059829"	"0.981197655928821"	"165"	"0.141025641025641"
"S1160_MG_071_A"	"0.693456053778921"	"0.114143920595533"	"1.04388747145099"	"140"	"0.115798180314309"
"S1161_MG_072_A"	"0.679590983496125"	"0.112488928255093"	"0.921410237378431"	"147"	"0.130203720106289"
"S1162_MG_073_A"	"0.723135131037297"	"0.140788415124698"	"1.03895284684101"	"181"	"0.145615446500402"
"S1163_MG_074_A"	"0.396427448223366"	"0.0367123287671233"	"0.192131045791887"	"387"	"0.212054794520548"
"S1164_MG_075_A"	"0.622103345958456"	"0.0572666025024062"	"0.951410156458981"	"129"	"0.0620789220404235"
"S1165_MG_076_A"	"0.668135403161026"	"0.0832507433102081"	"0.960287197124396"	"183"	"0.0906838453914767"
"S1166_MG_077_A"	"0.728242933074165"	"0.152683295540438"	"0.867864626087917"	"256"	"0.193499622071051"
"S1167_MG_078_A"	"0.685101961362942"	"0.0958686440677966"	"0.95832397141842"	"199"	"0.105402542372881"
"S1168_MG_079_A"	"0.59655687076754"	"0.0489541611036938"	"0.816096330686585"	"139"	"0.0618602581219404"
